athlete,avg_hr,avg_power,category,classification_confidence,durability_index,duration_min,error,file,ftp_used,intensity_factor,max_power,normalized_power,np_drift_pct,parsed,parser_note,quality_score,subtype,tss
015_Athlete_15,136.5,254.2,HIIT,0.45,97.3,173.0,,015_activity_018.fit,295.8,0.966,400.0,285.7,-0.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,269.0
015_Athlete_15,137.4,249.3,HIIT,0.45,117.7,177.0,,015_activity_019.fit,295.8,0.944,400.0,279.2,14.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,262.9
015_Athlete_15,137.0,254.4,HIIT,0.45,,88.0,,015_activity_020.fit,295.8,0.959,396.0,283.6,8.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,134.9
015_Athlete_15,139.2,250.5,HIIT,0.45,103.3,160.0,,015_activity_021.fit,295.8,0.95,399.0,280.9,2.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,240.5
015_Athlete_15,137.7,260.1,HIIT,0.45,105.5,121.0,,015_activity_022.fit,295.8,0.975,399.0,288.5,-0.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,191.9
015_Athlete_15,140.3,234.4,HIIT,0.45,,65.0,,015_activity_023.fit,295.8,0.925,391.0,273.7,2.9,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,92.8
015_Athlete_15,140.6,241.3,HIIT,0.45,89.1,138.0,,015_activity_024.fit,295.8,0.928,397.0,274.4,-5.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,197.9
015_Athlete_15,141.1,237.9,HIIT,0.45,,112.0,,015_activity_025.fit,295.8,0.908,397.0,268.5,2.3,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,153.8
015_Athlete_15,142.1,240.8,HIIT,0.45,,106.0,,015_activity_026.fit,295.8,0.948,400.0,280.4,2.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,158.7
015_Athlete_15,143.4,240.5,HIIT,0.45,,68.0,,015_activity_027.fit,295.8,0.927,394.0,274.2,3.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,97.4
015_Athlete_15,142.3,254.6,HIIT,0.45,,98.0,,015_activity_028.fit,295.8,0.966,398.0,285.6,2.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,152.3
015_Athlete_15,144.0,251.9,HIIT,0.45,,53.0,,015_activity_029.fit,295.8,0.958,398.0,283.4,15.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,81.1
015_Athlete_15,140.3,243.7,HIIT,0.45,,48.0,,015_activity_030.fit,295.8,0.934,395.0,276.3,-5.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.94,hiit_unspecified,69.8
015_Athlete_15,135.4,243.7,HIIT,0.45,,88.0,,015_activity_031.fit,295.8,0.918,397.0,271.6,-1.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,123.7
015_Athlete_15,142.0,231.9,HIIT,0.45,,89.0,,015_activity_032.fit,295.8,0.891,398.0,263.6,9.7,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,117.8
015_Athlete_15,141.9,246.7,HIIT,0.45,,87.0,,015_activity_033.fit,295.8,0.951,400.0,281.2,-0.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,131.0
015_Athlete_15,142.4,257.9,HIIT,0.45,,98.0,,015_activity_034.fit,295.8,0.96,395.0,284.1,3.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,150.7
015_Athlete_15,145.1,256.2,HIIT,0.45,,90.0,,015_activity_035.fit,295.8,0.97,399.0,287.0,-8.9,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,141.2
015_Athlete_15,140.8,254.1,HIIT,0.45,,109.0,,015_activity_036.fit,295.8,0.962,400.0,284.6,-1.4,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,168.2
015_Athlete_15,143.7,246.0,HIIT,0.45,,114.0,,015_activity_037.fit,295.8,0.939,398.0,277.9,2.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,167.7
015_Athlete_15,140.3,260.6,HIIT,0.45,94.0,131.0,,015_activity_038.fit,295.8,0.999,400.0,295.5,-5.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,217.9
015_Athlete_15,137.7,239.9,HIIT,0.45,,78.0,,015_activity_039.fit,295.8,0.921,381.0,272.4,7.0,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,110.2
015_Athlete_15,136.9,260.7,HIIT,0.45,,45.0,,015_activity_040.fit,295.8,0.99,399.0,292.9,1.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.94,hiit_unspecified,73.6
015_Athlete_15,142.3,242.2,HIIT,0.45,,102.0,,015_activity_041.fit,295.8,0.94,396.0,278.1,-3.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,150.2
015_Athlete_15,139.8,241.3,HIIT,0.45,88.4,124.0,,015_activity_042.fit,295.8,0.93,400.0,275.0,-11.6,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,178.7
015_Athlete_15,139.4,251.7,HIIT,0.45,,51.0,,015_activity_043.fit,295.8,0.977,399.0,289.0,-7.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.94,hiit_unspecified,81.2
015_Athlete_15,140.8,263.7,HIIT,0.45,103.9,160.0,,015_activity_044.fit,295.8,0.985,399.0,291.3,0.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,258.6
015_Athlete_15,136.8,252.9,HIIT,0.45,,90.0,,015_activity_045.fit,295.8,0.964,399.0,285.0,3.8,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,139.3
015_Athlete_15,142.4,268.0,HIIT,0.45,87.0,143.0,,015_activity_046.fit,295.8,1.004,396.0,297.1,-6.4,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,240.5
015_Athlete_15,143.3,240.6,HIIT,0.45,,45.0,,015_activity_047.fit,295.8,0.933,398.0,276.0,12.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.94,hiit_unspecified,65.3
015_Athlete_15,132.2,254.5,HIIT,0.45,,88.0,,015_activity_048.fit,295.8,0.967,400.0,286.0,10.5,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,137.1
015_Athlete_15,137.5,257.0,HIIT,0.45,,88.0,,015_activity_049.fit,295.8,0.991,399.0,293.1,-1.1,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,144.0
015_Athlete_15,139.3,262.3,HIIT,0.45,,49.0,,015_activity_050.fit,295.8,0.975,390.0,288.5,3.2,True,"synthetic_binary_parser(offset=73, stride=15)",0.88,hiit_unspecified,77.7
016_Athlete_16,143.5,365.3,STEADY,0.55,,119.0,,016_activity_001.fit,542.0,0.693,544.0,375.6,2.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,95.3
016_Athlete_16,144.3,367.3,STEADY,0.55,,114.0,,016_activity_002.fit,542.0,0.695,491.0,376.9,-2.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,91.9
016_Athlete_16,105.9,220.0,STEADY,0.55,107.7,130.0,,016_activity_003.fit,542.0,0.431,315.0,233.7,-1.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,40.3
016_Athlete_16,155.2,429.2,STEADY,0.5,,72.0,,016_activity_004.fit,542.0,0.807,520.0,437.2,-5.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,78.1
016_Athlete_16,131.3,312.4,STEADY,0.55,,115.0,,016_activity_005.fit,542.0,0.592,419.0,320.6,1.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,67.1
016_Athlete_16,144.7,370.2,UNCLASSIFIED,0.3,,113.0,,016_activity_006.fit,542.0,0.706,509.0,382.5,1.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,93.8
016_Athlete_16,146.4,377.9,UNCLASSIFIED,0.3,97.4,123.0,,016_activity_007.fit,542.0,0.718,509.0,389.1,-3.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,105.7
016_Athlete_16,158.0,514.5,STEADY,0.5,,45.0,,016_activity_008.fit,542.0,0.978,706.0,530.1,1.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,71.7
016_Athlete_16,158.7,526.5,STEADY,0.5,99.1,138.0,,016_activity_009.fit,542.0,1.002,706.0,543.3,-0.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,231.1
016_Athlete_16,159.1,537.5,STEADY,0.5,99.9,157.0,,016_activity_010.fit,542.0,1.015,706.0,550.2,-1.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,269.6
016_Athlete_16,145.1,370.4,UNCLASSIFIED,0.3,,101.0,,016_activity_011.fit,542.0,0.701,509.0,380.0,-3.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,82.7
016_Athlete_16,153.7,426.7,STEADY,0.5,96.6,166.0,,016_activity_012.fit,542.0,0.808,615.0,437.7,-3.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,180.5
016_Athlete_16,159.0,524.8,STEADY,0.5,94.7,138.0,,016_activity_013.fit,542.0,0.992,677.0,537.8,-4.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,226.4
016_Athlete_16,109.1,224.2,STEADY,0.55,,85.0,,016_activity_014.fit,542.0,0.429,326.0,232.5,-4.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,26.1
016_Athlete_16,143.1,389.3,STEADY,0.5,104.7,138.0,,016_activity_015.fit,542.0,0.773,600.0,418.8,0.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.88,tempo,137.3
016_Athlete_16,145.9,375.1,UNCLASSIFIED,0.3,98.8,130.0,,016_activity_016.fit,542.0,0.707,525.0,383.3,-0.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,108.4
016_Athlete_16,131.5,313.4,STEADY,0.55,101.2,154.0,,016_activity_017.fit,542.0,0.596,430.0,322.8,1.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,91.0
016_Athlete_16,145.0,369.5,STEADY,0.55,99.0,164.0,,016_activity_018.fit,542.0,0.699,501.0,378.8,-0.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,133.5
016_Athlete_16,129.4,304.9,STEADY,0.55,,82.0,,016_activity_019.fit,542.0,0.577,409.0,312.8,-0.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,45.5
016_Athlete_16,109.6,226.1,STEADY,0.55,102.0,135.0,,016_activity_020.fit,542.0,0.428,299.0,231.8,2.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,41.1
016_Athlete_16,110.9,230.7,STEADY,0.55,,102.0,,016_activity_021.fit,542.0,0.44,325.0,238.5,2.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,32.9
016_Athlete_16,133.4,320.6,STEADY,0.55,,62.0,,016_activity_022.fit,542.0,0.605,408.0,328.0,0.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,37.9
016_Athlete_16,128.8,302.2,STEADY,0.55,,109.0,,016_activity_023.fit,542.0,0.572,406.0,310.2,-5.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,59.5
016_Athlete_16,144.9,371.3,UNCLASSIFIED,0.3,102.4,136.0,,016_activity_024.fit,542.0,0.705,511.0,382.1,1.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,112.6
016_Athlete_16,111.1,230.8,STEADY,0.55,,86.0,,016_activity_025.fit,542.0,0.439,322.0,237.7,-0.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,27.6
016_Athlete_16,146.0,377.0,UNCLASSIFIED,0.3,,63.0,,016_activity_026.fit,542.0,0.715,474.0,387.5,3.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,53.7
016_Athlete_16,159.2,541.8,STEADY,0.5,,82.0,,016_activity_027.fit,542.0,1.024,706.0,554.9,-0.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,143.3
016_Athlete_16,111.4,232.2,STEADY,0.55,,63.0,,016_activity_028.fit,542.0,0.438,301.0,237.3,1.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,20.1
016_Athlete_16,159.6,551.3,STEADY,0.5,,48.0,,016_activity_029.fit,542.0,1.039,706.0,562.9,0.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,86.3
016_Athlete_16,148.9,413.2,STEADY,0.5,,103.0,,016_activity_030.fit,542.0,0.802,643.0,434.5,-7.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,110.3
016_Athlete_16,129.6,305.7,STEADY,0.55,,118.0,,016_activity_031.fit,542.0,0.582,445.0,315.2,-4.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,66.5
016_Athlete_16,130.8,310.7,STEADY,0.55,99.2,126.0,,016_activity_032.fit,542.0,0.587,442.0,318.3,-0.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,72.4
016_Athlete_16,110.2,227.8,STEADY,0.55,,106.0,,016_activity_033.fit,542.0,0.433,315.0,234.5,1.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,33.1
016_Athlete_16,151.9,420.9,STEADY,0.5,,77.0,,016_activity_034.fit,542.0,0.802,559.0,434.9,3.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,82.6
016_Athlete_16,110.1,227.6,STEADY,0.55,,113.0,,016_activity_035.fit,542.0,0.432,327.0,234.3,-3.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,35.2
016_Athlete_16,159.7,534.3,STEADY,0.5,,76.0,,016_activity_036.fit,542.0,1.009,706.0,546.8,7.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,128.9
016_Athlete_16,142.9,360.2,STEADY,0.55,,64.0,,016_activity_037.fit,542.0,0.683,482.0,370.0,-3.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,49.7
016_Athlete_16,110.0,227.2,STEADY,0.55,,104.0,,016_activity_038.fit,542.0,0.43,314.0,233.2,4.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,32.1
016_Athlete_16,143.3,361.8,STEADY,0.55,,70.0,,016_activity_039.fit,542.0,0.688,481.0,373.0,-2.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,55.3
016_Athlete_16,159.4,524.8,STEADY,0.5,,50.0,,016_activity_040.fit,542.0,0.992,706.0,537.8,6.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,82.0
016_Athlete_16,159.2,529.1,STEADY,0.5,103.6,124.0,,016_activity_041.fit,542.0,1.003,706.0,543.6,4.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,207.9
016_Athlete_16,158.6,523.2,STEADY,0.5,101.7,143.0,,016_activity_042.fit,542.0,0.994,706.0,538.7,1.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,235.5
016_Athlete_16,158.9,527.0,STEADY,0.5,101.6,163.0,,016_activity_043.fit,542.0,1.0,706.0,541.8,-0.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,271.5
016_Athlete_16,129.1,302.7,STEADY,0.55,,45.0,,016_activity_044.fit,542.0,0.578,425.0,313.3,0.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,25.1
016_Athlete_16,159.7,529.2,STEADY,0.5,,85.0,,016_activity_045.fit,542.0,0.996,706.0,539.9,-5.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,140.6
016_Athlete_16,152.4,422.7,STEADY,0.5,101.6,121.0,,016_activity_046.fit,542.0,0.804,573.0,435.6,0.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,130.2
016_Athlete_16,153.4,419.2,STEADY,0.5,,59.0,,016_activity_047.fit,542.0,0.792,531.0,429.2,1.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,61.7
016_Athlete_16,153.5,427.8,STEADY,0.5,,81.0,,016_activity_048.fit,542.0,0.816,619.0,442.1,3.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,89.8
016_Athlete_16,145.3,371.2,UNCLASSIFIED,0.3,102.0,179.0,,016_activity_049.fit,542.0,0.703,497.0,381.1,-0.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,147.5
016_Athlete_16,153.3,429.1,STEADY,0.5,,89.0,,016_activity_050.fit,542.0,0.817,654.0,442.9,-1.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,99.1
017_Athlete_17,135.3,167.4,STEADY,0.55,,77.0,,017_activity_001.fit,300.3,0.572,223.0,171.7,-1.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,42.0
017_Athlete_17,104.1,117.6,STEADY,0.55,,96.0,,017_activity_002.fit,300.3,0.422,165.0,126.7,5.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,28.5
017_Athlete_17,151.7,199.7,STEADY,0.55,,101.0,,017_activity_003.fit,300.3,0.682,281.0,204.8,1.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,78.3
017_Athlete_17,161.3,224.9,STEADY,0.5,,117.0,,017_activity_004.fit,300.3,0.767,294.0,230.5,0.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,114.9
017_Athlete_17,161.3,221.1,UNCLASSIFIED,0.3,,76.0,,017_activity_005.fit,300.3,0.749,292.0,225.1,6.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,unknown,71.2
017_Athlete_17,148.9,194.0,STEADY,0.55,,84.0,,017_activity_006.fit,300.3,0.666,293.0,199.9,-3.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,62.0
017_Athlete_17,109.3,122.0,STEADY,0.55,99.8,165.0,,017_activity_007.fit,300.3,0.417,165.0,125.2,0.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,47.8
017_Athlete_17,135.1,167.5,STEADY,0.55,100.0,173.0,,017_activity_008.fit,300.3,0.575,225.0,172.5,0.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,95.2
017_Athlete_17,169.1,286.1,STEADY,0.5,,78.0,,017_activity_009.fit,300.3,0.977,380.0,293.5,-0.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,124.2
017_Athlete_17,111.1,125.1,STEADY,0.55,,69.0,,017_activity_010.fit,300.3,0.426,163.0,128.1,0.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,20.9
017_Athlete_17,134.0,165.6,STEADY,0.55,,49.0,,017_activity_011.fit,300.3,0.566,228.0,169.9,-0.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,26.2
017_Athlete_17,136.7,171.5,STEADY,0.55,,62.0,,017_activity_012.fit,300.3,0.585,223.0,175.7,-2.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,35.4
017_Athlete_17,159.3,220.6,STEADY,0.5,,93.0,,017_activity_013.fit,300.3,0.758,317.0,227.6,3.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,89.1
017_Athlete_17,152.7,200.8,STEADY,0.55,94.8,124.0,,017_activity_014.fit,300.3,0.685,264.0,205.8,-4.3,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,97.0
017_Athlete_17,110.4,123.9,STEADY,0.55,100.1,129.0,,017_activity_015.fit,300.3,0.423,165.0,127.0,0.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,38.4
017_Athlete_17,134.3,165.9,STEADY,0.55,,105.0,,017_activity_016.fit,300.3,0.568,235.0,170.5,5.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,56.4
017_Athlete_17,168.9,283.3,STEADY,0.5,100.6,177.0,,017_activity_017.fit,300.3,0.966,380.0,290.0,0.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,275.1
017_Athlete_17,151.9,199.8,STEADY,0.55,,105.0,,017_activity_018.fit,300.3,0.686,275.0,206.1,1.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,82.4
017_Athlete_17,149.2,196.7,STEADY,0.55,101.4,173.0,,017_activity_019.fit,300.3,0.682,281.0,204.9,0.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,134.2
017_Athlete_17,169.3,287.9,STEADY,0.5,,77.0,,017_activity_020.fit,300.3,0.978,378.0,293.7,-1.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,122.8
017_Athlete_17,154.1,204.7,STEADY,0.55,98.3,169.0,,017_activity_021.fit,300.3,0.7,293.0,210.2,1.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,138.0
017_Athlete_17,168.2,283.4,STEADY,0.5,,116.0,,017_activity_022.fit,300.3,0.971,365.0,291.6,-1.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,182.3
017_Athlete_17,135.5,168.3,STEADY,0.55,98.2,151.0,,017_activity_023.fit,300.3,0.576,244.0,172.9,0.6,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,83.4
017_Athlete_17,159.5,221.5,STEADY,0.5,106.8,141.0,,017_activity_024.fit,300.3,0.76,313.0,228.1,5.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,135.6
017_Athlete_17,134.4,166.3,STEADY,0.55,,119.0,,017_activity_025.fit,300.3,0.57,233.0,171.1,2.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,64.4
017_Athlete_17,151.4,198.7,STEADY,0.55,,78.0,,017_activity_026.fit,300.3,0.677,264.0,203.4,-5.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,59.6
017_Athlete_17,108.8,120.9,STEADY,0.55,,52.0,,017_activity_027.fit,300.3,0.413,159.0,124.1,5.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,14.8
017_Athlete_17,168.7,278.0,STEADY,0.5,97.5,139.0,,017_activity_028.fit,300.3,0.953,374.0,286.1,-0.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,210.2
017_Athlete_17,151.5,197.5,STEADY,0.55,,50.0,,017_activity_029.fit,300.3,0.672,251.0,201.9,7.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,37.7
017_Athlete_17,109.6,123.4,STEADY,0.55,,81.0,,017_activity_030.fit,300.3,0.42,162.0,126.2,2.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,23.8
017_Athlete_17,149.0,194.1,STEADY,0.55,,115.0,,017_activity_031.fit,300.3,0.668,271.0,200.5,-2.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,85.5
017_Athlete_17,137.6,172.1,STEADY,0.55,,112.0,,017_activity_032.fit,300.3,0.589,241.0,176.8,1.0,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,64.7
017_Athlete_17,134.1,166.0,STEADY,0.55,,60.0,,017_activity_033.fit,300.3,0.568,221.0,170.4,2.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,32.2
017_Athlete_17,135.6,168.4,STEADY,0.55,,108.0,,017_activity_034.fit,300.3,0.574,228.0,172.5,-0.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,59.4
017_Athlete_17,109.6,123.0,STEADY,0.55,101.8,155.0,,017_activity_035.fit,300.3,0.421,163.0,126.3,-0.4,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,45.7
017_Athlete_17,133.0,163.2,STEADY,0.55,,119.0,,017_activity_036.fit,300.3,0.56,221.0,168.1,-4.5,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,62.1
017_Athlete_17,168.7,292.7,STEADY,0.5,100.5,170.0,,017_activity_037.fit,300.3,1.003,380.0,301.2,0.9,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,threshold_continuous,285.1
017_Athlete_17,109.6,122.6,STEADY,0.55,,100.0,,017_activity_038.fit,300.3,0.42,170.0,126.1,4.2,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,29.4
017_Athlete_17,162.5,227.6,STEADY,0.5,,83.0,,017_activity_039.fit,300.3,0.775,310.0,232.9,-1.1,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,83.2
017_Athlete_17,111.0,124.9,STEADY,0.55,,48.0,,017_activity_040.fit,300.3,0.426,166.0,127.9,1.8,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,endurance_z2,14.5
017_Athlete_17,161.8,227.1,STEADY,0.5,99.8,132.0,,017_activity_041.fit,300.3,0.775,311.0,232.9,0.7,True,"synthetic_binary_parser(offset=85, stride=15)",0.94,tempo,132.3
